race_id,course,course_id,date,off_time,distance,race_class,type,age_band,prize,field_size,going,surface,horse_id,horse,age,sex,trainer,trainer_id,trainer_location,trainer_rtf,owner,owner_id,lbs,ofr,rpr,ts,jockey,jockey_id,last_run,form,current_odds,comment,spotlight,quotes,number,draw,past_results_flags,silk_url,dist_y,mean_speed_figure,last_speed_figure,best_speed_figure_at_distance,best_speed_figure_at_track,avg_finishing_position,avg_ovr_btn,avg_finishing_position_going,avg_ovr_button_on_going,best_speed_figure_on_course_going_distance,last_speed_figure_on_going_distance,jockey_win_percentage_at_distance,trainer_win_percentage_at_distance,horse_ae_at_distance,horse_win_percentage_at_distance,trainer_21_days_win_percentage,jockey_21_days_win_percentage,trainer_win_percentage_at_course,trainer_avg_ovr_btn_at_course,trainer_avg_finishing_position_at_course,benter_proba,ensemble_proba,predicted_winner,mlp_proba,rf_proba,xgboost_proba
rac_11707774,Ffos Las,crs_31512,2025-08-29 00:00:00,1:55,7f80y,Class 5,Flat,4yo+,"£4,187",6,Good To Soft,Turf,hrs_40225906,Just Typical,4,gelding,Ian Williams,trn_112185,"Alvechurch, Worcs",61.0,Mascalls Stud,own_163324,122,62,84,78,Edward Greatrex,jky_282474,14,13162,3.5,Five AW wins at 7f and 1m; 0-3 on turf but creditable latest; of interest,"All five wins on AW, at 7f and 1m, and he's run only three times on turf, but he did well in the circumstances (1m, good to firm; blindfold removed late; first time in these aids) when runner-up at Newmarket two weeks ago; up 2lb but of interest; unraced on slower than good.","""[]""",5,4,"""[]""",https://www.rp-assets.com/svg/1/3/8/40831.svg,1620,19.417307516493185,17.373211963589075,20.686984749445575,0,0.384615384615385,0.444444444444444,0,0,0,20.523408941216367,0.26,0.05,0.97,0.12,11.01,9.29,16.67,0.3412322274881517,3.888888888888889,0.6218207203246763,0.5961956895617199,0,0.701507045264015,0.5394295597973007,0.7711542248725891
rac_11707774,Ffos Las,crs_31512,2025-08-29 00:00:00,1:55,7f80y,Class 5,Flat,4yo+,"£4,187",6,Good To Soft,Turf,hrs_27166279,Capuchinero,6,mare,Alice Haynes,trn_343530,"Newmarket, Suffolk",44.0,"Middleham Park Racing, A Haynes",own_1238276,127,67,86,66,Christian Howarth(3),jky_301140,22,681814,9,Won two of last three AW runs; high in weights now back on turf but rain helpful,"Has won two of her last three AW starts, at 7f and 1m, but her turf mark has risen in tandem and she has something to prove back on grass, having been soundly beaten at Brighton on latest attempt in May (won on soft there in 2024); rain helpful, though.","""[{\""date\"": \""2023-01-04\"", \""horse\"": \""Capuchinero\"", \""horse_id\"": \""hrs_27166279\"", \""race\"": \""Book Online At dundalkstadium.com Claiming Race\"", \""race_id\"": \""rac_10791456\"", \""course\"": \""Dundalk (AW)\"", \""course_id\"": \""crs_29588\"", \""distance_f\"": \""7\"", \""distance_y\"": \""1540\"", \""quote\"": \""Capuchinero is genuine and tough. She has won two now and she is sound and tries. She is a good fun horse for the winter - Brendan Powell, assistant trainer\""}]""",4,2,"""[\""D\""]""",https://www.rp-assets.com/svg/9/6/5/309569.svg,1620,18.88912875459427,17.519908987485778,19.894643747356003,0,0.227272727272727,0.204081632653061,0,0,0,18.64899090583678,0,0.07,1.1,0.12,16.67,10.06,16.67,0.2474226804123711,3.5,0.04352955066569899,0.2553962859884161,0,0.3416844093098052,0.4183830612803381,0.6090278029441833
rac_11707774,Ffos Las,crs_31512,2025-08-29 00:00:00,1:55,7f80y,Class 5,Flat,4yo+,"£4,187",6,Good To Soft,Turf,hrs_35812455,Cypriot Diaspora,4,filly,Rod Millman,trn_40950,"Kentisbeare, Devon",53.0,Harry Demetriou,own_994164,128,68,89,73,Lewis Edmunds,jky_283989,7,79241,2.75,Mostly raced at sprint trips but C&D winner last week; still well treated despite penalty,"Has won on good ground but suited by slower; most racing over sprint trips but she's broadened her horizons over 7f of late and found plenty when winning over C&D last week, idling in front; 1lb badly in under penalty but she won off a higher mark than today's in 2024; good chance.","""[]""",3,5,"""[\""CD\""]""",https://www.rp-assets.com/svg/1/4/5/248541.svg,1620,19.17495037834872,17.758643885376028,20.80982031950788,18.55618046610005,0.217391304347826,0.210526315789474,4.2,0.2898550724637681,0,19.579643271130365,0.11,0.16,4.54,0.5,12.5,10,13.79,0.1809672386895476,4.517241379310345,0.7109317298388377,0.6900053760486073,0,0.4712507818576627,0.6780669941527374,0.8278682231903076
rac_11707774,Ffos Las,crs_31512,2025-08-29 00:00:00,1:55,7f80y,Class 5,Flat,4yo+,"£4,187",6,Good To Soft,Turf,hrs_36062047,Lessay,4,gelding,Ed Dunlop,trn_81324,"Newmarket, Suffolk",45.0,Nick Bradley Racing 25 & Dunlop,own_1410240,130,70,87,72,Rob Hornby,jky_278322,19,764567,6.5,AW winner at 7f in March; still in form but below best latest; worth a look back on turf,"Some good AW runs in the spring, winning over 7f at Kempton, and he still looked in form at Southwell in July; made no impact when down in grade at Wolverhampton recently but still worth a look back on turf.","""[]""",2,3,"""[]""",https://www.rp-assets.com/svg/0/6/5/352560.svg,1620,18.823288835228404,17.636280348144755,19.627668640960355,0,0.178571428571429,0.232558139534884,5,0.2352941176470588,0,18.631712556894097,0.23,0.15,0.79,0.12,10.68,10,0,0,0,0.15989741524155704,0.3939312773243989,1,0.19299884538745238,0.5873415072731661,0.9604763984680176
rac_11707774,Ffos Las,crs_31512,2025-08-29 00:00:00,1:55,7f80y,Class 5,Flat,4yo+,"£4,187",6,Good To Soft,Turf,hrs_35714399,Newsreader,4,gelding,Edward Smyth-Osbourne,trn_370962,"Upper Lambourn, Berks",50.0,News Team,own_1326540,135,75,80,40,Kieran Shoemark,jky_279711,16,6098,8.5,Three 7f wins on AW; 0-3 on turf and not in much form of late; cheekpieces on,"Three 7f wins on Kempton AW; down weights but he's 0-3 on turf and not in much form in recent times, most recently at Kempton when back from another break for new yard; unconvincing with cheekpieces fitted.","""[]""",1,1,"""[]""",https://www.rp-assets.com/svg/5/3/6/331635.svg,1620,19.25987175172907,17.309205350118017,20.60454766204385,0,0.116279069767442,0.109289617486339,0,0,0,18.28617669403161,0.07,0,3.35,0.3,9.62,10.64,9.09,0.094017094017094,6.181818181818182,0.6718833298453037,0.4998537897209568,0,0.41180449232095684,0.36014115339767416,0.29705095291137695
rac_11707982,Thirsk,crs_2080,2025-08-29 00:00:00,3:05,7f218y,Class 5,Flat,2yo,"£3,780",11,Good,Turf,hrs_55177605,Saxophonist,2,colt,David O'Meara,trn_205551,"Upper Helmsley, N Yorks",59.0,Hambleton Racing Liv & Partner,own_1441688,130,0,79,0,Daniel Tudhope,jky_246693,34,3,5,"Stayed on well for third on 7f Newcastle debut, suggesting 1m will suit; considered","11-1, stayed on well for third of ten on debut at Newcastle (7f, AW) five weeks ago; this well-bred Saxon Warrior colt is open to improvement now up in trip and could have a big part to play.","""[]""",6,1,"""[]""",https://www.rp-assets.com/svg/2/2/4/360422.svg,1758,18.20280887741507,17.230291606608272,0,0,0.333333333333333,0.307692307692308,0,0,0,0,0.15,0.12,0,0,14.29,8.9,0,0,0,0.17935877674295858,0.3920249921924236,0,0.4840922295769059,0.5845381523401685,0.48133525252342224
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_41628916,Suzette,3,filly,Ollie Pears,trn_178524,"Norton, N Yorks",33.0,Crystal Clear Racing 2,own_1359208,147,60,46,37,Mr Henry Callan,jky_312183,50,60586,13,7f nursery win last August but has lost her way since,"Won a 7f Carlisle nursery (soft) last August but has lost her way since, faring little better back from wind surgery at Carlisle seven weeks ago; falling in the weights but need to see more.","""[]""",7,8,"""[]""",https://www.rp-assets.com/svg/2/0/8/339802.svg,1758,18.608509278951622,17.578750667378536,20.609362221051235,0,0.142857142857143,0.12987012987013,9.5,0.0851063829787234,0,20.609362221051235,0,0.08,0,0,9.09,10,7.14,0.1933085501858736,6.923076923076923,0.2421219041497289,0.216752954558596,0,0.26916062750202907,0.19221467707419548,0.15686923265457153
rac_11707969,Thirsk,crs_2080,2025-08-29 00:00:00,2:35,7f218y,Class 4,Flat,2yo,"£4,860",5,Good,Turf,hrs_55304165,Brigid's Well,2,filly,Hugo Palmer,trn_225081,"Malpas, Cheshire",58.0,"Turf Club 2024, Lillingston, Warrender",own_1442160,128,0,55,34,Jason Hart,jky_270729,29,9,23,33-1 and no obvious short-term promise on 7f Goodwood debut four weeks ago,Half-sister to five winners but 33-1 and no obvious short-term promise on 7f Goodwood debut (heavy) four weeks ago.,"""[]""",1,4,"""[]""",https://www.rp-assets.com/svg/0/4/5/360540.svg,1758,18.10315643090087,16.49175412293853,0,0,0.111111111111111,0.0689655172413793,0,0,0,0,0.11,0.15,0,0,8.68,11.11,0,0,0,0.008340843263992656,0.083447155850587,0,0.3529750798173916,0.13188975244791154,0.053892675787210464
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_43637041,Paragon,3,gelding,Pam Sly,trn_4266,"Thorney, Cambs",,Mrs P M Sly,own_234552,142,55,55,46,Mr Harry Hoyles(3),jky_313878,59,333243,10,Reached frame in all handicaps for Andrew Balding; headgear off on first run for new yard,"Reached the frame on all six handicap starts at up to 1m2f for Andrew Balding, although he did look awkward under pressure on occasions; changed hands for 8,000gns in July; headgear worn on last four runs is left off starting out for new yard.","""[]""",11,1,"""[]""",https://www.rp-assets.com/svg/8/3/6/58638.svg,1758,18.295617117624417,17.035398230088493,19.62524755653318,0,0.333333333333333,0.294117647058824,6.5,0.1126760563380281,0,17.456937810995534,0,0.11,0,0,10.53,0,0,0,0,0.21151561253004114,0.29477087799755586,0,0.12395766140563495,0.36918447603210064,0.545159101486206
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_49907032,Woodrafff,4,gelding,Ruth Carr,trn_180405,"Stillington, N Yorks",45.0,Colin Dorman And Tommy Dorman,own_1177992,143,50,55,44,Miss Lauren Frost,jky_310512,18,408414,6.5,Came from last to first at Beverley last month; fourth at Ayr since; enters the reckoning,"Came with a strong run from the rear to get off the mark at Beverley (extended 7f, soft) last month, his third start for Ruth Carr;  raced keenly and couldn't sustain his effort late on when fourth in 1m classified event at Ayr three weeks later; that probably shouldn't be taken to suggest he can't make an impact from his new mark.","""[]""",9,2,"""[\""BF\""]""",https://www.rp-assets.com/svg/8/9/4/294498.svg,1758,18.42253820006758,16.755268653882666,17.417445007986,0,0.185185185185185,0.327868852459016,4,0.4444444444444444,0,16.57908178480235,0,0.08,0,0,8.82,8.74,0,0,0,0.7641261975588164,0.7004494526356165,0,0.6990129702800858,0.6319291279082374,0.7454781532287598
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_41565083,Epicurian Lad,3,gelding,Richard Fahey,trn_72090,"Musley Bank, N Yorks",52.0,John Rhodes & Peter Timmins,own_1087268,145,58,51,36,Mr Jude Fernandes,jky_306897,27,536320,10,"Placed twice around 1m in July but ran poorly latest, taking record to 0-13","Placed twice around 1m in July but ran poorly at Doncaster last time, taking his record to 0-13; bounce back needed under Jude Fernandes, who had his first winner at Goodwood last week.","""[]""",8,6,"""[]""",https://www.rp-assets.com/svg/7/1/8/271817.svg,1758,18.51593970661369,17.46493781423657,19.587486206030484,19.1483111581916,0.208333333333333,0.188679245283019,4.25,0.1839080459770115,0,19.587486206030484,0,0.1,0,0,13.79,10,0,0,0,0.6441017301033714,0.5507603637773986,0,0.16252911057760164,0.48111536161720664,0.7257243394851685
rac_11707969,Thirsk,crs_2080,2025-08-29 00:00:00,2:35,7f218y,Class 4,Flat,2yo,"£4,860",5,Good,Turf,hrs_55795033,Mariotto,2,filly,Charlie Johnston,trn_361179,"Middleham Moor, N Yorks",47.0,Sheikh Hamdan bin Mohammed Al Maktoum,own_237888,128,0,75,56,Connor Beasley,jky_272604,15,5,13,Beaten just under 9l on recent Salisbury debut but should progress,Nathaniel filly who was beaten just under 9l when fifth of six on 1m Salisbury debut (good to firm) 15 days ago; should progress.,"""[]""",3,2,"""[]""",https://www.rp-assets.com/svg/2/7/4/59472.svg,1758,18.22268302495511,16.600641388417277,18.22268302495511,0,0.2,0.114285714285714,0,0,0,18.22268302495511,0.1,0.13,0,0,11.76,14.29,0,0,0,0.2427243851792373,0.3434044605954138,0,0.39649104906894317,0.4401279144524554,0.3259274661540985
rac_11707982,Thirsk,crs_2080,2025-08-29 00:00:00,3:05,7f218y,Class 5,Flat,2yo,"£3,780",11,Good,Turf,hrs_54965456,Stoneacre Donny,2,colt,Tim Easterby,trn_91368,"Great Habton, N Yorks",51.0,R Teatum & Partner,own_1440816,130,0,73,47,David Allan,jky_234669,16,4,21,Showed ability when fourth on recent Beverley debut but he was beaten 11l,Showed ability on recent Beverley debut over an extended 7f but he was beaten 11l and will need to find a chunk of improvement to go close.,"""[]""",7,9,"""[]""",https://www.rp-assets.com/svg/4/0/2/360204.svg,1758,18.32809757340923,17.348886532343585,0,0,0.25,0.0909090909090909,0,0,0,0,0.09,0.09,0,0,11.3,10,0,0,0,0.17684163512179935,0.27514976634818655,0,0.2573366739628333,0.36522801049272613,0.36703184247016907
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_46295669,Warrnambool,3,gelding,Nick Littmoden,trn_79803,"Newmarket, Suffolk",33.0,G Chesneaux N Littmoden,own_1024472,149,62,53,31,Miss Grace Littmoden(3),jky_310773,23,459585,10,Started out for this yard with encouraging efforts but below par last twice,Started out for this yard with some quite encouraging efforts but below par on his last two outings; the first-time cheekpieces and tongue-tie he wore last time are quickly discarded.,"""[]""",5,11,"""[]""",https://www.rp-assets.com/svg/8/1/1/256118.svg,1758,18.50166368223555,17.72967994473866,18.792500186269468,0,0.15625,0.108695652173913,8.5,0.0601503759398496,0,17.75998340550681,0,0.06,0,0,11.11,9.78,0,0,0,0.35548443741576136,0.36099523314383636,0,0.32440953344417317,0.3446244894992876,0.594514787197113
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_42326522,Who Wants Me,3,filly,Iain Jardine,trn_193644,"Carrutherstown, D'fries & G'way",33.0,Raymond Anderson Green,own_3372,152,65,55,45,Mr Lucas Murphy(3),jky_313761,37,2760,15,Second at Carlisle (7f) in June but struggled since; had wind surgery (also tongue-tied),"Only just lost out at Carlisle (7f, soft) in June but hasn't done so well in three outings over 7f/6f since; up in trip on return from  wind surgery with a tongue-tie also added.","""[]""",4,9,"""[]""",https://www.rp-assets.com/svg/3/4/8/843.svg,1758,19.464524179945847,18.278383225272453,0,0,0.131578947368421,0.142450142450142,5.75,0.1758241758241758,0,0,0,0.08,0,0,11.11,14.29,0,0,0,0.008895131655100318,0.10881743002761675,0,0.19846011288152912,0.2012942125428514,0.08618438988924026
rac_11707995,Thirsk,crs_2080,2025-08-29 00:00:00,2:05,7f218y,Class 6,Flat,3yo+,"£2,980",11,Good,Turf,hrs_10303251,Jewel Maker,10,gelding,Tim Easterby,trn_91368,"Great Habton, N Yorks",49.0,Reality Partnerships I,own_707404,153,60,56,46,Miss Rebecca Burley(3),jky_308658,6,453533,7,Running to consistent level in 2025 and this 10yo should be in the thick of things again,"Running to a consistent level in 2025, including third of six at Redcar (1m2f, good to firm) last Saturday; this veteran should be in the thick of the action once more.","""[{\""date\"": \""2022-08-07\"", \""horse\"": \""Jewel Maker\"", \""horse_id\"": \""hrs_10303251\"", \""race\"": \""Sky Bet Sunday Series Middle Distance Handicap\"", \""race_id\"": \""rac_10618231\"", \""course\"": \""Haydock\"", \""course_id\"": \""crs_598\"", \""distance_f\"": \""10\"", \""distance_y\"": \""2242\"", \""quote\"": \""This was a stronger race than Jewel Maker won at Carlisle and he picked them up nicely. He's a horse who needs cover early on as he can be a bit keen  - Sean Kirrane, jockey.\""}, {\""date\"": \""2018-05-05\"", \""horse\"": \""Jewel Maker\"", \""horse_id\"": \""hrs_10303251\"", \""race\"": \""Irish Stallion Farms EBF Maiden\"", \""race_id\"": \""rac_9115158\"", \""course\"": \""Cork\"", \""course_id\"": \""crs_15496\"", \""distance_f\"": \""7\"", \""distance_y\"": \""1540\"", \""quote\"": \""Jewel Maker will appreciate much better ground and he's a colt we would expect to get black type with in the coming weeks over 7f to a mile. He's a good-actioned horse and he will come on considerably - Dermot Weld, trainer.\""}]""",3,4,"""[\""D\""]""",https://www.rp-assets.com/svg/1/5/8/176851.svg,1758,18.16298858432597,16.234992071282942,19.33734962384701,0,0.263157894736842,0.444444444444444,4.5,0.2877697841726618,0,17.0015138394931,0,0.09,1.08,0.14,11.21,7.92,0,0,0,0.7484016580827902,0.6847331555692948,0,0.6336177419073472,0.6171789692363695,0.7708197236061096
rac_11707982,Thirsk,crs_2080,2025-08-29 00:00:00,3:05,7f218y,Class 5,Flat,2yo,"£3,780",11,Good,Turf,hrs_55148646,Our Randolph,2,gelding,Michael Dods,trn_45711,"Piercebridge, Co Durham",65.0,Dave Stone And John Sagar,own_1441436,126,0,73,49,Connor Beasley,jky_272604,35,8,17,Hinted at ability on York debut but not enough to suggest he's likely to strike here,"50-1, hinted at ability when eighth of 16 on 7f York debut five weeks ago but not enough to suggest he's likely to strike here.","""[]""",11,7,"""[]""",https://www.rp-assets.com/svg/b/9/5/360359b.svg,1758,19.162012554041297,17.456359102244388,0,0,0.125,0.16,8,0.16,0,0,0.1,0.1,0,0,12.5,12.94,7.69,0.087689713322091,7,0.09122444227767518,0.18762929809500722,0,0.29928731466883224,0.28136797010208986,0.09996693581342697
rac_11707969,Thirsk,crs_2080,2025-08-29 00:00:00,2:35,7f218y,Class 4,Flat,2yo,"£4,860",5,Good,Turf,hrs_53994066,Conjecture,2,filly,Sir Mark Prescott Bt,trn_603,"Newmarket, Suffolk",70.0,Cheveley Park Stud,own_64420,128,76,86,79,Luke Morris,jky_254571,16,22222,3,Consistent but latest 6l second shows she's vulnerable to a promising sort; headgear on,"Consistency hard to knock with runner-up finishes on all five starts but no match for a promising newcomer at Beverley (7.5f, good to firm) 16 days ago and there might another one in this line-up; wears first-time cheekpieces.","""[]""",2,5,"""[\""BF\""]""",https://www.rp-assets.com/svg/5/0/1/16105.svg,1758,18.971590767601533,16.751996723325824,0,19.120831891386985,0.5,0.336700336700337,2,0.4918032786885246,0,0,0.09,0.16,0,0,14.29,11.11,0,0,0,0.9849035313267478,0.9117412330843142,1,0.9354713484124271,0.8351783728535083,0.9186161756515503
